Conan the Destroyer,1984
Bachelor Party,1984
Cannonball Run II,1984
The Last Starfighter,1984
The Muppets Take Manhattan,1984
Revenge of the Nerds,1984
Electric Dreams,1984
Purple Rain,1984
The Philadelphia Experiment,1984
Red Dawn,1984
Cloak & Dagger,1984
The Adventures of Buckaroo Banzai Across the 8th Dimension,1984
The Woman in Red,1984
Dreamscape,1984
Tightrope,1984
Savage Streets,1984
C.H.U.D.,1984
Blood Simple,1984
All of Me,1984
Places in the Heart,1984
The Hit,1984
A Soldier's Story,1984
The Company of Wolves,1984
Threads,1984
Stranger Than Paradise,1984
Nineteen Eighty-Four,1984
Crimes of Passion,1984
Body Double,1984
The Terminator,1984
Amadeus,1984
A Nightmare on Elm Street,1984
Missing in Action,1984
Night of the Comet,1984
Stop Making Sense,1984
Supergirl,1984
Falling in Love,1984
Beverly Hills Cop,1984
City Heat,1984
2010,1984
Starman,1984
Dune,1984
Birdy,1984
The Cotton Club,1984
A Passage to India,1984
Runaway,1984
A Christmas Carol,1984
Johnny Dangerously,1984
The Falcon and the Snowman,1985
Fandango,1985
The Ewok Adventure,1985
The Breakfast Club,1985
Into the Night,1985
Vision Quest,1985
Brazil,1985
The Sure Thing,1985
Missing in Action 2: The Beginning,1985
Mask,1985
King Solomon's Mines,1985
Friday the 13th: A New Beginning,1985
The Last Dragon,1985
Porky's 3: Revenge,1985
Ladyhawke,1985
Police Academy 2: Their First Assignment,1985
Desperately Seeking Susan,1985
Red Sonja,1985
Cat's Eye,1985
Girls Just Want to Have Fun,1985
Just One of the Guys,1985
Gotcha!,1985
Code of Silence,1985
The Return of the Living Dead,1985
Mishima: A Life in Four Chapters,1985
Rambo: First Blood Part II,1985
Brewster's Millions,1985
A View to a Kill,1985
Fletch,1985
The Goonies,1985
Perfect,1985
The Stuff,1985
Prizzi's Honor,1985
D.A.R.Y.L.,1985
Secret Admirer,1985
Lifeforce,1985
St. Elmo's Fire,1985
Cocoon,1985
Return to Oz,1985
The Emerald Forest,1985
Pale Rider,1985
Mad Max Beyond Thunderdome,1985
Back to the Future,1985
Silverado,1985
Explorers,1985
The Man with One Red Shoe,1985
Legend,1985
Day of the Dead,1985
The Legend of Billie Jean,1985
National Lampoon’s European Vacation,1985
Pee-wee's Big Adventure,1985
Weird Science,1985
Fright Night,1985
Real Genius,1985
Summer Rental,1985
My Science Project,1985
Year of the Dragon,1985
Volunteers,1985
American Flyers,1985
Death of a Salesman,1985
Teen Wolf,1985
Howling II: Stirba - Werewolf Bitch,1985
Flesh + Blood,1985
American Ninja,1985
My Beautiful Laundrette,1985
The Quiet Earth,1985
After Hours,1985
Invasion U.S.A.,1985
Commando,1985
Jagged Edge,1985
A Zed & Two Noughts,1985
Silver Bullet,1985
Better Off Dead...,1985
Remo Williams: The Adventure Begins...,1985
Re-Animator,1985
Santa Claus: The Movie,1985
A Nightmare on Elm Street Part 2: Freddy's Revenge,1985
To Live and Die in L.A.,1985
Death Wish 3,1985
Shoah,1985
Runaway Train,1985
Once Bitten,1985
Rocky IV,1985
White Nights,1985
Ewoks: The Battle for Endor,1985
Anne of Green Gables,1985
Young Sherlock Holmes,1985
Spies Like Us,1985
A Chorus Line,1985
Enemy Mine,1985
A Room with a View,1985
The Color Purple,1985
Out of Africa,1985
Invaders from Mars,1986
Down and Out in Beverly Hills,1986
Youngblood,1986
Hannah and Her Sisters,1986
F/X,1986
Nine 1/2 Weeks,1986
Wildcats,1986
The Hitcher,1986
Pretty in Pink,1986
House,1986
Clockwise,1986
Highlander,1986
Gung Ho,1986
Crossroads,1986
The Money Pit,1986
Cobra,1986
April Fool's Day,1986
Lucas,1986
At Close Range,1986
Salvador,1986
Down by Law,1986
No Retreat No Surrender,1986
Pirates,1986
Short Circuit,1986
Top Gun,1986
Poltergeist II: The Other Side,1986
From Beyond,1986
Raw Deal,1986
SpaceCamp,1986
Ferris Bueller's Day Off,1986
Back to School,1986
Mona Lisa,1986
The Karate Kid Part II,1986
Legal Eagles,1986
Ruthless People,1986
Labyrinth,1986
Psycho III,1986
Running Scared,1986
About Last Night...,1986
Aliens,1986
Vamp,1986
Maximum Overdrive,1986
Heartburn,1986
Nothing in Common,1986
Flight of the Navigator,1986
Blue Velvet,1986
Howard the Duck,1986
Friday the 13th Part VI: Jason Lives,1986
One Crazy Summer,1986
Manhunter,1986
The Fly,1986
Armed and Dangerous,1986
The Boy Who Could Fly,1986
Night of the Creeps,1986
Stand by Me,1986
The Texas Chainsaw Massacre 2,1986
River's Edge,1986
The Name of the Rose,1986
Crocodile Dundee,1986
The Mission,1986
Tough Guys,1986
Peggy Sue Got Married,1986
The Color of Money,1986
Jumpin' Jack Flash,1986
Deadly Friend,1986
Soul Man,1986
Trick or Treat,1986
Sid & Nancy,1986
Something Wild,1986
Hoosiers,1986
The Wraith,1986
Star Trek IV: The Voyage Home,1986
The Mosquito Coast,1986
The Big Easy,1986
Class of Nuke 'Em High,1986
Allan Quatermain and the Lost City of Gold,1986
Platoon,1986
Little Shop of Horrors,1986
No Mercy,1986
Withnail & I,1987
Howling III: The Marsupials,1987
The Stepfather,1987
Radio Days,1987
Outrageous Fortune,1987
Black Widow,1987
StageFright: Aquarius,1987
Over the Top,1987
Mannequin,1987
84 Charing Cross Road,1987
A Nightmare on Elm Street 3: Dream Warriors,1987
Some Kind of Wonderful,1987
Raising Arizona,1987
Lethal Weapon,1987
Angel Heart,1987
Tin Men,1987
Blind Date,1987
Police Academy 4: Citizens on Patrol,1987
The Secret of My Success,1987
Escape from Sobibor,1987
Project X,1987
The Gate,1987
Creepshow 2,1987
American Ninja 2: The Confrontation,1987
Street Trash,1987
Beverly Hills Cop II,1987
Anne of Green Gables: The Sequel,1987
Ernest Goes to Camp,1987
The Untouchables,1987
Harry and the Hendersons,1987
The Believers,1987
Predator,1987
Death Wish 4: The Crackdown,1987
The Witches of Eastwick,1987
Roxanne,1987
Spaceballs,1987
Dragnet,1987
Full Metal Jacket,1987
The Living Daylights,1987
Innerspace,1987
Adventures in Babysitting,1987
Revenge of the Nerds II: Nerds in Paradise,1987
RoboCop,1987
Jaws: The Revenge,1987
Summer School,1987
Superman IV: The Quest for Peace,1987
La Bamba,1987
The Lost Boys,1987
Stakeout,1987
Masters of the Universe,1987
Who's That Girl,1987
Can't Buy Me Love,1987
Dirty Dancing,1987
Born in East L.A.,1987
Hamburger Hill,1987
The Fourth Protocol,1987
Matewan,1987
Barfly,1987
Hope and Glory,1987
Hellraiser,1987
Fatal Attraction,1987
Baby Boom,1987
The Princess Bride,1987
The Principal,1987
Maurice,1987
Amazon Women on the Moon,1987
Ghoulies II,1987
Near Dark,1987
Like Father Like Son,1987
Three O'Clock High,1987
Someone to Watch Over Me,1987
House of Games,1987
Suspect,1987
The Hidden,1987
They Call Me Renegade,1987
Cry Freedom,1987
Less Than Zero,1987
Steel Dawn,1987
Cherry 2000,1987
The Running Man,1987
Hello Mary Lou: Prom Night II,1987
Flowers in the Attic,1987
Teen Wolf Too,1987
Eddie Murphy Raw,1987
Planes Trains and Automobiles,1987
Three Men and a Baby,1987
Bad Taste,1987
Empire of the Sun,1987
Wall Street,1987
Throw Momma from the Train,1987
Overboard,1987
Broadcast News,1987
Batteries not Included,1987
Moonstruck,1987
Ironweed,1987
Good Morning Vietnam,1987
Scooby-Doo and the Ghoul School,1988
Paperhouse,1988
Return of the Living Dead Part II,1988
Braddock: Missing in Action III,1988
The Serpent and the Rainbow,1988
The Unbearable Lightness of Being,1988
She's Having a Baby,1988
Slugs,1988
Action Jackson,1988
Shoot to Kill,1988
Frantic,1988
Hairspray,1988
Vice Versa,1988
Bloodsport,1988
Beetlejuice,1988
Police Academy 5: Assignment Miami Beach,1988
Little Nikita,1988
D.O.A.,1988
Biloxi Blues,1988
The Seventh Sign,1988
Fright Night Part 2,1988
Above the Law,1988
Bad Dreams,1988
Colors,1988
Brain Damage,1988
Return of the Killer Tomatoes!,1988
Critters 2,1988
Powaqqatsi,1988
Willow,1988
Black Eagle,1988
Dead Heat,1988
Friday the 13th Part VII: The New Blood,1988
Maniac Cop,1988
Crocodile Dundee II,1988
Rambo III,1988
Killer Klowns from Outer Space,1988
Big,1988
Funny Farm,1988
Pumpkinhead,1988
Poltergeist III,1988
The Presidio,1988
Big Business,1988
Bull Durham,1988
Red Heat,1988
The Great Outdoors,1988
Waxwork,1988
Who Framed Roger Rabbit,1988
Coming to America,1988
Bird,1988
Short Circuit 2,1988
License to Drive,1988
Phantasm II,1988
Arthur 2: On the Rocks,1988
The Dead Pool,1988
Die Hard,1988
A Fish Called Wanda,1988
Bat*21,1988
Caddyshack II,1988
Big Top Pee-wee,1988
Cocktail,1988
Monkey Shines,1988
The Blob,1988
Young Guns,1988
The Last Temptation of Christ,1988
Tucker: The Man and His Dream,1988
Mac and Me,1988
A Nightmare on Elm Street 4: The Dream Master,1988
Married to the Mob,1988
The Thin Blue Line,1988
Eight Men Out,1988
Running on Empty,1988
Earth Girls Are Easy,1988
Drowning by Numbers,1988
Cocoon: The Return,1988
The Lair of the White Worm,1988
The Beast of War,1988
Vampire's Kiss,1988
Dead Ringers,1988
Gorillas in the Mist,1988
Elvira Mistress of the Dark,1988
Heathers,1988
Alien Nation,1988
Punchline,1988
Mystic Pizza,1988
The Accused,1988
Night of the Demons,1988
Halloween 4: The Return of Michael Myers,1988
The Bear,1988
Without a Clue,1988
Moonwalker,1988
Child's Play,1988
I'm Gonna Git You Sucka,1988
A Cry in the Dark,1988
Ernest Saves Christmas,1988
High Spirits,1988
Scrooged,1988
They Live,1988
Pin,1988
The Naked Gun: From the Files of Police Squad!,1988
Tequila Sunrise,1988
The Adventures of Baron Munchausen,1988
Mississippi Burning,1988
Twins,1988
My Stepmother is an Alien,1988
976-EVIL,1988
Dirty Rotten Scoundrels,1988
Young Einstein,1988
Dangerous Liaisons,1988
Beaches,1988
Talk Radio,1988
Hellbound: Hellraiser II,1988
The Accidental Tourist,1988
Red Scorpion,1988
DeepStar Six,1989
The January Man,1989
Gleaming the Cube,1989
Intruder,1989
Three Fugitives,1989
Who's Harry Crumb?,1989
Her Alibi,1989
The Fly II,1989
Major League,1989
Bill & Ted's Excellent Adventure,1989
The 'Burbs,1989
The Toxic Avenger Part II,1989
Lean On Me,1989
Chances Are,1989
New York Stories,1989
Leviathan,1989
Fletch Lives,1989
Troop Beverly Hills,1989
Dead Calm,1989
Cyborg,1989
The Dream Team,1989
Say Anything...,1989
Kickboxer,1989
Pet Sematary,1989
Field of Dreams,1989
K-9,1989
Teen Witch,1989
House III: The Horror Show,1989
Loverboy,1989
Santa Sangre,1989
Going Overboard,1989
See No Evil Hear No Evil,1989
Society,1989
Road House,1989
Miracle Mile,1989
Pink Cadillac,1989
Warlock,1989
Dead Poets Society,1989
Star Trek V: The Final Frontier,1989
Ghostbusters II,1989
Honey I Shrunk the Kids,1989
Batman,1989
The Karate Kid Part III,1989
Do the Right Thing,1989
Great Balls of Fire!,1989
Weekend at Bernie's,1989
Lethal Weapon 2,1989
Licence to Kill,1989
When Harry Met Sally...,1989
My Left Foot: The Story of Christy Brown,1989
UHF,1989
Turner & Hooch,1989
Friday the 13th Part VIII: Jason Takes Manhattan,1989
Parenthood,1989
Lock Up,1989
The Abyss,1989
A Nightmare on Elm Street 5: The Dream Child,1989
Meet the Feebles,1989
Uncle Buck,1989
Blind Fury,1989
Casualties of War,1989
Sex Lies and Videotape,1989
Little Monsters,1989
Millennium,1989
The Package,1989
Roger & Me,1989
Mystery Train,1989
Drugstore Cowboy,1989
The Cook the Thief His Wife & Her Lover,1989
Johnny Handsome,1989
Sea of Love,1989
Black Rain,1989
Erik the Viking,1989
Bride of Re-Animator,1989
Robot Jox,1989
The Punisher,1989
Henry V,1989
Look Who's Talking,1989
Halloween 5: The Revenge of Michael Myers,1989
Puppet Master,1989
Crimes and Misdemeanors,1989
The Fabulous Baker Boys,1989
The Blood of Heroes,1989
Next of Kin,1989
Shocker,1989
Communion,1989
Steel Magnolias,1989
All Dogs Go to Heaven,1989
Harlem Nights,1989
Valmont,1989
Back to the Future Part II,1989
National Lampoon's Christmas Vacation,1989
The War of the Roses,1989
She-Devil,1989
Driving Miss Daisy,1989
Glory,1989
We're No Angels,1989
The Wizard,1989
Family Business,1989
Born on the Fourth of July,1989
Tango & Cash,1989
Always,1989
Wild Orchid,1989
The Woman in Black,1989
Internal Affairs,1990
Tremors,1990
Two Evil Eyes,1990
Dark Angel,1990
Hard to Kill,1990
Moon 44,1990
The Witches,1990
Nightbreed,1990
Revenge,1990
The Hunt for Red October,1990
Basket Case 2,1990
Joe Versus the Volcano,1990
House Party,1990
Bad Influence,1990
The Handmaid's Tale,1990
Lord of the Flies,1990
Blue Steel,1990
Nuns on the Run,1990
Pretty Woman,1990
Cry-Baby,1990
I Love You to Death,1990
Miami Blues,1990
The Krays,1990
The Guardian,1990
Wild at Heart,1990
Tales from the Darkside: The Movie,1990
Buried Alive,1990
Class of 1999,1990
Bird on a Wire,1990
Cadillac Man,1990
Back to the Future Part III,1990
Fire Birds,1990
Total Recall,1990
Frankenhooker,1990
Lionheart,1990
Treasure Island,1990
Gremlins 2: The New Batch,1990
Dick Tracy,1990
RoboCop 2,1990
Days of Thunder,1990
Die Hard 2,1990
The Adventures of Ford Fairlane,1990
Ghost,1990
Quick Change,1990
King of New York,1990
The Freshman,1990
Presumed Innocent,1990
Slacker,1990
Young Guns II,1990
Mo' Better Blues,1990
Metropolitan,1990
Arachnophobia,1990
Flatliners,1990
Air America,1990
The Two Jakes,1990
Taking Care of Business,1990
The Exorcist III,1990
My Blue Heaven,1990
Pump up the Volume,1990
Darkman,1990
Men at Work,1990
Delta Force 2: The Colombian Connection,1990
The Reflecting Skin,1990
An Angel at My Table,1990
Memphis Belle,1990
Postcards from the Edge,1990
Death Warrant,1990
The Grifters,1990
Hardware,1990
State of Grace,1990
White Hunter Black Heart,1990
Narrow Margin,1990
Pacific Heights,1990
Henry & June,1990
Marked for Death,1990
Reversal of Fortune,1990
Desperate Hours,1990
Troll 2,1990
Mr. Destiny,1990
The Hot Spot,1990
Quigley Down Under,1990
Rocky V,1990
Night of the Living Dead,1990
White Palace,1990
The Neverending Story II: The Next Chapter,1990
Graveyard Shift,1990
American Ninja 4: The Annihilation,1990
Jacob's Ladder,1990
Home Alone,1990
Dances with Wolves,1990
Life Is Sweet,1990
Predator 2,1990
Three Men and a Little Lady,1990
Misery,1990
Puppet Master II,1990
Edward Scissorhands,1990
The Rookie,1990
Maniac Cop 2,1990
Mermaids,1990
Captain America,1990
Awakenings,1990
Hamlet,1990
The Russia House,1990
Kindergarten Cop,1990
The Bonfire of the Vanities,1990
The Godfather: Part III,1990
Alice,1990
The Guyver,1991
Not Without My Daughter,1991
White Fang,1991
Flight of the Intruder,1991
Highlander II: The Quickening,1991
Kickboxer 2:  The Road Back,1991
The Silence of the Lambs,1991
Sleeping with the Enemy,1991
L.A. Story,1991
Rosencrantz & Guildenstern Are Dead,1991
Nothing but Trouble,1991
King Ralph,1991
The Doors,1991
New Jack City,1991
The Hard Way,1991
Class Action,1991
If Looks Could Kill,1991
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991
Defending Your Life,1991
Out for Justice,1991
Drop Dead Fred,1991
Mortal Thoughts,1991
Toy Soldiers,1991
Oscar,1991
Switch,1991
Madonna: Truth or Dare,1991
What About Bob?,1991
Stone Cold,1991
Omen IV: The Awakening,1991
Hudson Hawk,1991
Thelma & Louise,1991
Backdraft,1991
Homicide,1991
Soapdish,1991
City Slickers,1991
Don't Tell Mom the Babysitter's Dead,1991
Jungle Fever,1991
Robin Hood: Prince of Thieves,1991
Dying Young,1991
The Rocketeer,1991
The Naked Gun 2½: The Smell of Fear,1991
Terminator 2: Judgment Day,1991
Problem Child 2,1991
Lucky Luke,1991
Regarding Henry,1991
Point Break,1991
Boyz n the Hood,1991
Bill & Ted's Bogus Journey,1991
Dutch,1991
Life Stinks,1991
Mobsters,1991
Double Impact,1991
Barton Fink,1991
Return to the Blue Lagoon,1991
Doc Hollywood,1991
Pure Luck,1991
The Commitments,1991
Harley Davidson and the Marlboro Man,1991
Dead Again,1991
Freddy's Dead: The Final Nightmare,1991
Hearts of Darkness: A Filmmaker's Apocalypse,1991
Little Man Tate,1991
The Fisher King,1991
The Man in the Moon,1991
Night on Earth,1991
Ricochet,1991
Suburban Commando,1991
K2,1991
Ernest Scared Stupid,1991
Shattered,1991
My Own Private Idaho,1991
Puppet Master III Toulon's Revenge,1991
Frankie and Johnny,1991
Other People's Money,1991
Curly Sue,1991
The Butcher's Wife,1991
The People Under the Stairs,1991
Billy Bathgate,1991
Cape Fear,1991
The Addams Family,1991
Star Trek VI: The Undiscovered Country,1991
Shadows and Fog,1991
Bugsy,1991
Hook,1991
The Last Boy Scout,1991
Critters 3,1991
JFK,1991
Father of the Bride,1991
Rush,1991
The Prince of Tides,1991
Grand Canyon,1991
Fried Green Tomatoes,1991
Kuffs,1992
Knight Moves,1992
Juice,1992
Freejack,1992
Shining Through,1992
Medicine Man,1992
Final Analysis,1992
Stop! Or My Mom Will Shoot,1992
Radio Flyer,1992
Memoirs of an Invisible Man,1992
The Lawnmower Man,1992
My Cousin Vinny,1992
Howards End,1992
American Me,1992
Basic Instinct,1992
Noises Off...,1992
White Men Can't Jump,1992
The Cutting Edge,1992
LadyBugs,1992
Beethoven,1992
The Player,1992
Thunderheart,1992
Sleepwalkers,1992
Newsies,1992
Deep Cover,1992
City of Joy,1992
The Babe,1992
White Sands,1992
Split Second,1992
Poison Ivy,1992
Lethal Weapon 3,1992
Alien³,1992
Far and Away,1992
Encino Man,1992
Sister Act,1992
Twin Peaks: Fire Walk with Me,1992
Patriot Games,1992
Housesitter,1992
Batman Returns,1992
Unlawful Entry,1992
A League of Their Own,1992
Universal Soldier,1992
Cool World,1992
Honey I Blew Up the Kid,1992
Buffy the Vampire Slayer,1992
Rapid Fire,1992
Mo' Money,1992
Death Becomes Her,1992
Unforgiven,1992
Raising Cain,1992
Dust Devil,1992
Braindead,1992
Single White Female,1992
Stay Tuned,1992
Diggstown,1992
Critters 4,1992
Pet Sematary II,1992
Honeymoon in Vegas,1992
Orlando,1992
Reservoir Dogs,1992
The Crying Game,1992
Bob Roberts,1992
Sneakers,1992
Hellraiser III: Hell on Earth,1992
Glengarry Glen Ross,1992
Baraka,1992
Bad Lieutenant,1992
Of Mice and Men,1992
The Power of One,1992
Singles,1992
School Ties,1992
Husbands and Wives,1992
Captain Ron,1992
Peter's Friends,1992
The Last of the Mohicans,1992
Innocent Blood,1992
Fortress,1992
The Mighty Ducks,1992
Mr. Baseball,1992
Hero,1992
Under Siege,1992
A River Runs Through It,1992
1492: Conquest of Paradise,1992
Candyman,1992
Wuthering Heights,1992
Dr. Giggles,1992
Jennifer Eight,1992
Love Potion No. 9,1992
Home Alone 2: Lost in New York,1992
Aladdin,1992
The Bodyguard,1992
Damage,1992
The Distinguished Gentleman,1992
The Muppet Christmas Carol,1992
A Few Good Men,1992
Forever Young,1992
Sidekicks,1992
Chaplin,1992
Toys,1992
Leap of Faith,1992
Scent of a Woman,1992
Hoffa,1992
Trespass,1992
Nemesis,1992
Lorenzo's Oil,1992
Son of the Pink Panther,1993
Best of the Best 2,1993
Arizona Dream,1993
Leprechaun,1993
Alive,1993
Nowhere to Run,1993
Body of Evidence,1993
Sniper,1993
Matinee,1993
Children of the Corn II: The Final Sacrifice,1993
The Vanishing,1993
Bound by Honor,1993
Sommersby,1993
Groundhog Day,1993
Untamed Heart,1993
Babylon 5: The Gathering,1993
Falling Down,1993
Mad Dog and Glory,1993
Swing Kids,1993
Amos & Andrew,1993
Fire in the Sky,1993
CB4,1993
Teenage Mutant Ninja Turtles III,1993
Point of No Return,1993
The Crush,1993
The Adventures of Huck Finn,1993
Cop and ½,1993
Indecent Proposal,1993
The Sandlot,1993
This Boy’s Life,1993
Benny & Joon,1993
RoboCop 3,1993
The Dark Half,1993
Warlock: The Armageddon,1993
Dave,1993
Much Ado About Nothing,1993
The Tommyknockers,1993
The Piano,1993
Hot Shots! Part Deux,1993
Sliver,1993
Menace II Society,1993
Made in America,1993
Cliffhanger,1993
Super Mario Bros.,1993
Body Snatchers,1993
What's Love Got to Do with It,1993
Jurassic Park,1993
Last Action Hero,1993
Boxing Helena,1993
Dennis the Menace,1993
Sleepless in Seattle,1993
The Firm,1993
Son in Law,1993
12:01,1993
Rookie of the Year,1993
In the Line of Fire,1993
Red Rock West,1993
Weekend at Bernie's II,1993
Hocus Pocus,1993
Free Willy,1993
The Thing Called Love,1993
Another Stakeout,1993
Coneheads,1993
Poetic Justice,1993
Robin Hood: Men in Tights,1993
Joshua Tree,1993
The Fugitive,1993
The Meteor Man,1993
Body Bags,1993
The Secret Garden,1993
Jason Goes to Hell: The Final Friday,1993
Searching for Bobby Fischer,1993
Heart and Souls,1993
Manhattan Murder Mystery,1993
Hard Target,1993
King of the Hill,1993
The Man without a Face,1993
Needful Things,1993
Only the Strong,1993
Kalifornia,1993
Bad Boy Bubby,1993
Short Cuts,1993
True Romance,1993
M. Butterfly,1993
Undercover Blues,1993
The Real McCoy,1993
Cronos,1993
Romeo Is Bleeding,1993
A Bronx Tale,1993
Naked,1993
Striking Distance,1993
Rudy,1993
The Age of Innocence,1993
Surf Ninjas,1993
Dazed and Confused,1993
The Good Son,1993
Malice,1993
Cool Runnings,1993
Killing Zoe,1993
For Love or Money,1993
Cannibal! The Musical,1993
Sirens,1993
Demolition Man,1993
Gettysburg,1993
Mr. Jones,1993
Ticks,1993
The Beverly Hillbillies,1993
Fearless,1993
Judgment Night,1993
Fatal Instinct,1993
The Remains of the Day,1993
Look Who's Talking Now!,1993
Carlito's Way,1993
The Three Musketeers,1993
My Life,1993
Addams Family Values,1993
Mrs. Doubtfire,1993
A Perfect World,1993
Cyborg 2,1993
Little Buddha,1993
Six Degrees of Separation,1993
Sister Act 2: Back in the Habit,1993
Geronimo: An American Legend,1993
In the Name of the Father,1993
Beethoven's 2nd,1993
The Pelican Brief,1993
What's Eating Gilbert Grape,1993
Philadelphia,1993
Heaven & Earth,1993
Tombstone,1993
Grumpy Old Men,1993
Shadowlands,1993
The Stand,1994
Texas Chainsaw Massacre: The Next Generation,1994
The Fantastic Four,1994
Priest,1994
The Air Up There,1994
Iron Will,1994
Death Wish 5: The Face of Death,1994
Intersection,1994
Blink,1994
Ace Ventura: Pet Detective,1994
My Father the Hero,1994
Blank Check,1994
The Getaway,1994
Reality Bites,1994
Blue Chips,1994
The Chase,1994
Greedy,1994
Four Weddings and a Funeral,1994
The Ref,1994
The Hudsucker Proxy,1994
Guarding Tess,1994
Lightning Jack,1994
Pumpkinhead II: Blood Wings,1994
Monkey Trouble,1994
The Paper,1994
Above the Rim,1994
D2: The Mighty Ducks,1994
Thumbelina,1994
Major League II,1994
Backbeat,1994
Leprechaun 2,1994
Threesome,1994
Serial Mom,1994
Surviving the Game,1994
Cops & Robbersons,1994
Bad Girls,1994
Brainscan,1994
No Escape,1994
When a Man Loves a Woman,1994
With Honors,1994
Death and the Maiden,1994
Phantasm III: Lord of the Dead,1994
3 Ninjas Kick Back,1994
The Crow,1994
Crooklyn,1994
Maverick,1994
Beverly Hills Cop III,1994
The Flintstones,1994
The Last Seduction,1994
The Adventures of Priscilla Queen of the Desert,1994
Renaissance Man,1994
The Cowboy Way,1994
Speed,1994
City Slickers II: The Legend of Curly's Gold,1994
Wolf,1994
Getting Even with Dad,1994
The Lion King,1994
Wyatt Earp,1994
I Love Trouble,1994
Baby's Day Out,1994
The Shadow,1994
Blown Away,1994
Forrest Gump,1994
True Lies,1994
Angels in the Outfield,1994
The Next Karate Kid,1994
The Client,1994
North,1994
Lassie,1994
It Could Happen to You,1994
Black Beauty,1994
Clear and Present Danger,1994
Airheads,1994
Corrina Corrina,1994
In the Army Now,1994
Andre,1994
Blankman,1994
Fresh,1994
Natural Born Killers,1994
Camp Nowhere,1994
Milk Money,1994
Heavenly Creatures,1994
Once Were Warriors,1994
Men of War,1994
Rapa Nui,1994
Pulp Fiction,1994
Swimming with Sharks,1994
Crumb,1994
Hoop Dreams,1994
Clerks,1994
Timecop,1994
Quiz Show,1994
Only You,1994
The Shawshank Redemption,1994
Terminal Velocity,1994
Exotica,1994
Ed Wood,1994
Muriel's Wedding,1994
The River Wild,1994
The Scout,1994
Don Juan DeMarco,1994
The Specialist,1994
New Nightmare,1994
Bullets Over Broadway,1994
Little Giants,1994
The Puppet Masters,1994
The Neverending Story III: Escape from Fantasia,1994
Stargate,1994
Little Odessa,1994
The Road to Wellville,1994
Mary Shelley's Frankenstein,1994
Double Dragon,1994
The War,1994
The Santa Clause,1994
Interview with the Vampire,1994
Star Trek: Generations,1994
The Swan Princess,1994
Miracle on 34th Street,1994
Junior,1994
A Low Down Dirty Shame,1994
Fatherland,1994
Highlander: The Final Dimension,1994
Trapped in Paradise,1994
Drop Zone,1994
Disclosure,1994
In the Mouth of Madness,1994
Dumb and Dumber,1994
Immortal Beloved,1994
Ri¢hie Ri¢h,1994
Little Women,1994
Mixed Nuts,1994
Street Fighter,1994
Shallow Grave,1994
Fist of Legend,1994
Nell,1994
The Jungle Book,1994
I.Q.,1994
The Madness of King George,1994
Higher Learning,1995
Tales from the Crypt: Demon Knight,1995
Murder in the First,1995
Living in Oblivion,1995
Before Sunrise,1995
Boys on the Side,1995
The Quick and the Dead,1995
Father of the Bride Part II,1995
Just Cause,1995
Heavyweights,1995
Citizen X,1995
The Mangler,1995
Man of the House,1995
Outbreak,1995
Circle of Friends,1995
Candyman: Farewell to the Flesh,1995
Dolores Claiborne,1995
Major Payne,1995
Tommy Boy,1995
Tank Girl,1995
Bad Boys,1995
3 Ninjas Knuckle Up,1995
Jury Duty,1995
Rob Roy,1995
The Basketball Diaries,1995
While You Were Sleeping,1995
Kiss of Death,1995
The Cure,1995
Crying Freeman,1995
Friday,1995
Village of the Damned,1995
A Little Princess,1995
Crimson Tide,1995
The Englishman Who Went Up a Hill But Came Down a Mountain,1995
Problem Child 3,1995
The Langoliers,1995
Die Hard: With a Vengeance,1995
Forget Paris,1995
To Die For,1995
A Personal Journey with Martin Scorsese Through American Movies,1995
Braveheart,1995
Welcome to the Dollhouse,1995
Tales from the Hood,1995
Casper,1995
Johnny Mnemonic,1995
The Bridges of Madison County,1995
Embrace of the Vampire,1995
Fluke,1995
Canadian Bacon,1995
Congo,1995
Smoke,1995
Batman Forever,1995
Safe,1995
Apollo 13,1995
Judge Dredd,1995
Mighty Morphin Power Rangers: The Movie,1995
Leprechaun 3,1995
Species,1995
First Knight,1995
Darkman II: The Return of Durant,1995
Nine Months,1995
Under Siege 2: Dark Territory,1995
The Indian in the Cupboard,1995
Babe,1995
Free Willy 2 - The Adventure Home,1995
Waterworld,1995
The Net,1995
Kids,1995
Operation Dumbo Drop,1995
Virtuosity,1995
Something to Talk About,1995
Castle Freak,1995
Dangerous Minds,1995
A Walk in the Clouds,1995
A Kid in King Arthur's Court,1995
Mortal Kombat,1995
Desperado,1995
Lord of Illusions,1995
The Prophecy,1995
To Wong Foo Thanks for Everything! Julie Newmar,1995
Screamers,1995
The Last Supper,1995
Last of the Dogmen,1995
Children of the Corn III: Urban Harvest,1995
Mighty Aphrodite,1995
Hackers,1995
Devil in a Blue Dress,1995
Clockers,1995
Se7en,1995
Showgirls,1995
Empire Records,1995
Persuasion,1995
Halloween: The Curse of Michael Myers,1995
The Big Green,1995
Assassins,1995
Dead Presidents,1995
How To Make An American Quilt,1995
Kicking and Screaming,1995
Strange Days,1995
The Scarlet Letter,1995
Jade,1995
Mallrats,1995
Get Shorty,1995
Now and Then,1995
Never Talk to Strangers,1995
Vampire in Brooklyn,1995
Leaving Las Vegas,1995
Copycat,1995
Powder,1995
Haunted,1995
